pkt_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
2.4166666666666665,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.0,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.7857142857142858,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.25,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3333333333333333,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.6666666666666665,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4848484848484849,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3725490196078431,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.5,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2244897959183674,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.394736842105263,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.6153846153846154,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2567567567567568,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.84,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.5454545454545454,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2328767123287672,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.3846153846153846,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.8095238095238095,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.7391304347826086,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.1,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1857142857142857,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.8181818181818183,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3695652173913044,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.309090909090909,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.9,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3061224489795917,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.2222222222222223,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2650602409638554,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2142857142857142,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.0,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2105263157894737,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.4444444444444446,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3125,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.7777777777777777,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.625,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4375,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.170731707317073,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5714285714285714,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.6428571428571428,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1666666666666667,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3636363636363635,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3333333333333333,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3076923076923077,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.111111111111111,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.9,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4705882352941178,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1851851851851851,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.1666666666666665,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2727272727272727,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.75,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.625,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2727272727272727,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4444444444444444,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.205128205128205,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1875,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1875,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2857142857142858,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.28,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.6153846153846154,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.7333333333333334,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.7857142857142856,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.228813559322034,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.201834862385321,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.3846153846153846,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.379746835443038,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4210526315789473,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4264705882352942,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2674418604651163,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.763157894736842,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1914893617021276,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3898305084745763,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2602739726027397,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2823529411764707,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.6818181818181819,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.167785234899329,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5476190476190477,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.219298245614035,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2906976744186047,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5227272727272727,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2222222222222223,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2777777777777777,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5238095238095237,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3157894736842106,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2321428571428572,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1666666666666667,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3783783783783783,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.6585365853658536,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.7333333333333334,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.3846153846153846,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1785714285714286,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.111111111111111,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4523809523809523,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.1538461538461537,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4545454545454546,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.489795918367347,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.0,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2987012987012987,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.75,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.25,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1794871794871795,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.7142857142857144,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.3064516129032258,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.2777777777777777,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2043010752688172,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2098765432098766,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.6,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2372881355932204,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4642857142857142,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
2.857142857142857,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.6842105263157894,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4545454545454546,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.5098039215686274,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.3,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2763157894736843,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
3.625,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.2142857142857142,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.4545454545454546,dns_attack,dns_attack,0.8756650096456657,-0.07876178918678256,0.9999999999999999
1.1571428571428573,dns_attack,dns_attack,0.8618235532076209,-0.06492033274873776,0.9723801302220157
1.1578947368421053,dns_attack,dns_attack,0.8618235532076209,-0.06492033274873776,0.9723801302220157
1.158878504672897,dns_attack,dns_attack,0.8618235532076209,-0.06492033274873776,0.9723801302220157
1.1506849315068493,dns_attack,dns_attack,0.8469776703354784,-0.05007444987659526,0.9427559823945705
1.1428571428571428,dns_attack,dns_attack,0.8399539019080197,-0.043050681449136485,0.9287404364015991
0.8333333333333334,dns_attack,dns,0.8361450963004077,-0.0392418758415245,0.921140172992703
1.1388888888888888,dns_attack,dns_attack,0.8260806209577761,-0.029177400498892947,0.9010570625489812
1.1395348837209303,dns_attack,dns_attack,0.8260806209577761,-0.029177400498892947,0.9010570625489812
1.131578947368421,dns,dns_attack,0.7841212788891564,0.012781941569726785,0.817329488858125
0.9259259259259259,dns,dns,0.7835692892176754,0.013333931241207742,0.8162280236392488
1.1285714285714286,dns,dns_attack,0.7711701695766302,0.025733050882252972,0.791486258104661
0.9411764705882353,dns,dns,0.7536242446413979,0.0432789758174853,0.7564743239187915
1.1204819277108433,dns,dns_attack,0.7402545030537927,0.056648717405090476,0.7297957353419439
0.9487179487179487,dns,dns,0.7369534689256176,0.05994975153326554,0.7232087021665713
1.1142857142857143,dns,dns_attack,0.6953207870885997,0.1015824333702835,0.6401329611133332
1.1111111111111112,dns,dns_attack,0.6900524222521212,0.10685079820676202,0.6296202270395913
0.9903846153846154,dns,dns,0.6741676905193765,0.12273552993950665,0.5979231130920509
1.1,dns,dns_attack,0.6523890514070432,0.14451416905184,0.5544650291167975
1.0923076923076922,dns,dns_attack,0.63192769518896,0.1649755252699232,0.5136355111571805
1.0909090909090908,dns,dns,0.6257835168190106,0.1711197036398726,0.5013751390474751
1.0909090909090908,dns,dns_attack,0.6257835168190106,0.1711197036398726,0.5013751390474751
1.0895522388059702,dns,dns_attack,0.6210420278020324,0.17586119265685074,0.491913756873651
1.0862068965517242,dns,dns_attack,0.6006962983493357,0.1962069221095475,0.4513149658044532
1.0806451612903225,dns,dns_attack,0.5854530173633768,0.21145020309550633,0.4208978317618107
1.0784313725490196,dns,dns_attack,0.5766148087197948,0.22028841173908842,0.4032616694909511
