pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
1.5,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.3846153846153846,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.25,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3333333333333333,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.6666666666666665,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4848484848484849,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3725490196078431,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.5,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2244897959183674,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.394736842105263,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.6153846153846154,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2567567567567568,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.84,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.5454545454545454,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2328767123287672,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.8095238095238095,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2105263157894737,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.7391304347826086,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.1,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1857142857142857,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.8181818181818183,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3695652173913044,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.309090909090909,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.9,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3061224489795917,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.170731707317073,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.2222222222222223,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2650602409638554,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.4166666666666665,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.0,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.7857142857142858,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.4444444444444446,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.0,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.6428571428571428,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1666666666666667,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.9,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3636363636363635,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4705882352941178,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.7777777777777777,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1851851851851851,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2727272727272727,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4375,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.75,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.625,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3076923076923077,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3125,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2727272727272727,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.6153846153846154,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4444444444444444,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.205128205128205,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1875,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.5,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2142857142857142,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1875,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2857142857142858,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.1666666666666665,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.625,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1794871794871795,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.111111111111111,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.28,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.7333333333333334,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
2.7857142857142856,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.201834862385321,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.3846153846153846,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
3.3846153846153846,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.379746835443038,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4210526315789473,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.4264705882352942,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2674418604651163,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.763157894736842,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.1914893617021276,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.3898305084745763,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2602739726027397,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.2823529411764707,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.5,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.6818181818181819,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.167785234899329,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
1.5476190476190477,dns_attack,dns_attack,0.8735613177146742,-0.5161522777795279,1.0
