pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
241.5731707317073,7213.293971719177,0.987012987012987,dns_attack,dns_attack,0.754646513983135,-0.11906667948000293,1.0
63.224890829694324,1477.9660250341853,0.9932126696832579,dns_attack,dns_attack,0.7540553911887505,-0.11847555668561849,0.9975661697859395
441.3076923076923,12503.506036856597,1.0666666666666667,dns_attack,dns_attack,0.7200334155752703,-0.0844535810721383,0.8574874704416664
373.8130841121495,10593.605984138429,1.0566037735849056,dns_attack,dns_attack,0.7072848783909965,-0.07170504388786447,0.8049979111167338
350.9117647058824,10674.4330964467,1.06,dns_attack,dns_attack,0.7072848783909965,-0.07170504388786447,0.8049979111167338
0.24471299093655588,2.354086633991257,0.24545454545454545,dns_attack,dns,0.7051001624691553,-0.06952032796602325,0.7960027790219657
183.30833333333334,5388.021546684483,1.0521739130434782,dns_attack,dns_attack,0.6994796632985114,-0.06389982879537937,0.7728614946229078
320.104,9580.542712748615,1.0483870967741935,dns_attack,dns_attack,0.6927596314299878,-0.05717979692685571,0.7451931036279449
332.94166666666666,9774.638241172552,1.050420168067227,dns_attack,dns_attack,0.6927596314299878,-0.05717979692685571,0.7451931036279449
0.9811320754716981,9.96765350877193,0.9901960784313726,dns_attack,dns,0.6662613068032234,-0.030681472300091328,0.6360915367263225
0.9846153846153847,7.454545454545454,0.9922480620155039,dns_attack,dns,0.665355288375338,-0.029775453872205926,0.6323611865431942
228.2663043478261,6808.595624792841,1.0344827586206897,dns_attack,dns_attack,0.6512413641461277,-0.01566152964299561,0.5742499183695715
0.9775280898876404,5.538882055487221,0.9876543209876543,dns_attack,dns,0.6469218499387953,-0.011342015435663266,0.5564651800922777
0.9746835443037974,8.223393574297189,0.9863013698630136,dns_attack,dns,0.6374750980568314,-0.0018952635536994,0.5175700632511133
0.9611650485436893,9.078849540207395,0.9897959183673469,dns,dns,0.6319395805174519,0.003640253985680131,0.4947786737702957
0.9719626168224299,9.945387453874538,0.9904761904761905,dns,dns,0.6265901062069844,0.008989728296147637,0.47275328018060137
0.9662921348314607,9.336345154732324,0.9885057471264368,dns,dns,0.6261332957107817,0.009446538792350356,0.4708724540674485
0.968421052631579,8.976840855106888,0.989247311827957,dns,dns,0.624090371704604,0.011489462798528027,0.46246112190685595
0.9664429530201343,9.18809679529104,0.9861111111111112,dns,dns,0.6232918530547249,0.012287981448407148,0.45917338062022406
111.34300791556728,3403.3397308625636,1.013262599469496,dns,dns_attack,0.6218985146892643,0.013681319813867776,0.45343658778380647
0.9560439560439561,7.6183752813587065,0.9883720930232558,dns,dns,0.6188377044093001,0.016742130093831964,0.44083431189518674
0.9708029197080292,9.133924611973393,0.9846153846153847,dns,dns,0.6179508078997279,0.017629026603404152,0.4371826923970934
0.8934426229508197,8.716489544052108,0.9469026548672567,dns,dns,0.612326517392411,0.023253317110721095,0.41402579792541694
0.987603305785124,3.5624437719800444,0.9953703703703703,dns,dns,0.5981811480557031,0.03739868644742894,0.3557850607929942
0.9555555555555556,9.038461538461538,0.9770114942528736,dns,dns,0.5968557035830067,0.03872413092012539,0.3503278075194718
0.9691629955947136,10.766905404148451,0.9726027397260274,dns,dns,0.5942853262173158,0.04129450828581627,0.33974479134485325
0.9538461538461539,8.689987562189055,0.9763779527559056,dns,dns,0.592977332608806,0.04260250189432602,0.3343593885242693
1.016,8.428153846153846,1.008130081300813,dns,dns,0.5657916360443899,0.06978819845874218,0.2224277047568335
0.958904109589041,3.710291819755902,0.9744525547445255,dns,dns,0.5632788833737566,0.0723009511293754,0.21208194677161263
1.008130081300813,6.096838602329451,1.0,dns,dns,0.561723662136071,0.0738561723670611,0.20567863349425908
1.0097087378640777,7.3314332247557,1.0,dns,dns,0.561723662136071,0.0738561723670611,0.20567863349425908
1.0,5.042820311624258,1.0,dns,dns,0.5568806825956029,0.07869915190752919,0.18573863110618793
1.0,7.393783273226859,1.0,dns,dns,0.5568806825956029,0.07869915190752919,0.18573863110618793
1.0,8.681682873586029,1.0,dns,dns,0.5568806825956029,0.07869915190752919,0.18573863110618793
1.0,7.831121433311214,1.0,dns,dns,0.5568806825956029,0.07869915190752919,0.18573863110618793
0.9942857142857143,7.672942001870908,1.0,dns,dns,0.553675248759514,0.08190458574361803,0.172540896568528
0.9929577464788732,9.21718835804503,1.0,dns,dns,0.5528767773723239,0.08270305713080817,0.16925334987659246
0.9929577464788732,9.72314737718568,1.0,dns,dns,0.5528767773723239,0.08270305713080817,0.16925334987659246
0.993103448275862,8.935809390329363,1.0,dns,dns,0.5524779735947393,0.08310186090839278,0.16761135485865752
0.9939393939393939,9.419540229885058,1.0,dns,dns,0.5524779735947393,0.08310186090839278,0.16761135485865752
0.9931972789115646,8.934957173447538,1.0,dns,dns,0.5524779735947393,0.08310186090839278,0.16761135485865752
0.9915254237288136,9.103360918763723,1.0,dns,dns,0.5520794574842436,0.08350037701888846,0.16597054425258984
0.9914529914529915,7.532931056618308,1.0,dns,dns,0.5520794574842436,0.08350037701888846,0.16597054425258984
0.9917355371900827,8.647261963492847,1.0,dns,dns,0.5512832874346626,0.08429654706846945,0.16269247285928756
0.9922480620155039,8.729517049837987,1.0,dns,dns,0.5512832874346626,0.08429654706846945,0.16269247285928756
0.9922779922779923,8.886286104161929,1.0,dns,dns,0.5512832874346626,0.08429654706846945,0.16269247285928756
0.9913793103448276,10.310089020771514,1.0,dns,dns,0.5508856330810232,0.08469420142210882,0.16105521036520942
0.990909090909091,9.421809575823776,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.990909090909091,9.387755102040817,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.9901960784313726,8.762994180212724,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.9897959183673469,9.114153412522649,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.9895833333333334,9.424603174603174,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.9903846153846154,9.583066188949651,1.0,dns,dns,0.5498666117322556,0.08571322277087645,0.156859593192324
0.9910714285714286,6.191305392097995,1.0,dns,dns,0.5494699792620538,0.08610985524107828,0.15522653809949816
0.9891304347826086,8.979912663755458,1.0,dns,dns,0.5481646035307689,0.08741523097236314,0.14985191386628616
0.989247311827957,10.090336987413723,1.0,dns,dns,0.5481646035307689,0.08741523097236314,0.14985191386628616
0.9883720930232558,9.663704716336296,1.0,dns,dns,0.5473740792074034,0.0882057552957286,0.14659708762470913
0.9833333333333333,8.406451612903226,1.0,dns,dns,0.54695593927535,0.08862389522778202,0.1448754798470957
0.9819819819819819,10.26798433048433,1.0,dns,dns,0.5445930063899164,0.09098682811321568,0.13514657494781046
0.9814814814814815,7.223637650389243,1.0,dns,dns,0.5443193146335079,0.09126051986962413,0.1340197037250892
0.9827586206896551,9.661681621801263,1.0,dns,dns,0.544200177902479,0.09137965660065306,0.13352918199536212
0.9807692307692307,9.652157311951127,1.0,dns,dns,0.5409652471660871,0.09461458733704498,0.12020999985348091
0.979381443298969,9.360848085631947,1.0,dns,dns,0.5326513032112647,0.1029285312918673,0.08597899372839102
0.9770114942528736,7.891106183789111,1.0,dns,dns,0.5283827486919258,0.10719708581120624,0.06840407180315733
0.9746835443037974,10.027040314650934,1.0,dns,dns,0.522295203997618,0.11328463050551407,0.04333982060661912
0.972972972972973,9.980083857442349,1.0,dns,dns,0.5117689332178823,0.12381090128524974,0.0
