pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
2.6666666666666665,20.61863354037267,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.5185185185185186,19.12772837510105,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.8620689655172413,11.558,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.6666666666666667,10.93537218695903,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.6315789473684212,20.75029446407538,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.6666666666666665,20.329268292682926,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.6111111111111112,9.044269903605855,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.546875,8.731301068510371,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.7777777777777777,22.786783042394013,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.3454545454545455,6.77072633895818,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.6862745098039216,10.15034965034965,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
3.0,24.30729833546735,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.3195876288659794,6.223594224924012,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.5,18.765206812652067,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.4333333333333333,7.962490023942538,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.353658536585366,6.652233053729313,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.652173913043478,22.034518828451883,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.7916666666666665,23.915254237288135,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.8666666666666667,22.610951008645532,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.2747252747252746,5.786571719226856,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.5833333333333335,20.11662075298439,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.7761194029850746,10.814540466392318,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
1.6470588235294117,9.355925785687239,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
2.5588235294117645,20.056641942009442,dns_attack,dns_attack,0.8301333134838587,-0.20281186532647688,1.0
