pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
688.7241379310345,20911.80384478462,1.105263157894737,dns_attack,dns_attack,0.7187537965041205,-0.14509621596622424,1.0
304.84722222222223,8890.607556536128,1.0869565217391304,dns_attack,dns_attack,0.7070902394105559,-0.13343265887265965,0.9417364875534857
557.5,15937.99918984607,1.0845070422535212,dns_attack,dns_attack,0.7070902394105559,-0.13343265887265965,0.9417364875534857
425.8809523809524,13141.80625,1.072289156626506,dns_attack,dns_attack,0.7018003022153909,-0.12814272167749463,0.915311416784824
469.6235294117647,13889.923768939394,1.0714285714285714,dns_attack,dns_attack,0.7018003022153909,-0.12814272167749463,0.915311416784824
449.52272727272725,13870.944881889764,1.069767441860465,dns_attack,dns_attack,0.7018003022153909,-0.12814272167749463,0.915311416784824
532.88,15175.790030991735,1.0810810810810811,dns_attack,dns_attack,0.7018003022153909,-0.12814272167749463,0.915311416784824
301.841726618705,8935.515881073241,1.0437956204379562,dns_attack,dns_attack,0.6792160073601671,-0.10555842682227079,0.80249503205438
0.958904109589041,9.76081153230112,0.9855072463768116,dns_attack,dns,0.6705097526161269,-0.0968521720782306,0.759004270396276
0.9634146341463414,9.610638814670876,0.9875,dns_attack,dns,0.6559353678428018,-0.08227778730490554,0.6862001642536106
0.9629629629629629,8.87139689578714,0.9873417721518988,dns_attack,dns,0.6549302993398498,-0.08127271880195353,0.6811794985371757
0.9821428571428571,9.247774750227066,0.9905660377358491,dns_attack,dns,0.6525973399444742,-0.07893975940657794,0.669525557318448
0.9606986899563319,6.085910854992355,0.9815668202764977,dns_attack,dns,0.6520247947815663,-0.07836721424366999,0.6666654956787887
0.96875,9.516905269570515,0.9838709677419355,dns_attack,dns,0.6433834252357568,-0.06972584469786047,0.6234988580871574
0.8955223880597015,8.018530150753769,0.9523809523809523,dns_attack,dns,0.6320872254845038,-0.05842964494660752,0.5670704229600574
0.9479166666666666,8.808045018757817,0.978494623655914,dns_attack,dns,0.6200509328171987,-0.04639335227930241,0.5069449670630441
