pl_count_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
1.6666666666666667,1.7391304347826086,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.2738095238095237,1.2567567567567568,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.0869565217391304,2.5454545454545454,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.271604938271605,1.2328767123287672,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.5454545454545454,2.3846153846153846,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.8620689655172413,1.8095238095238095,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.6315789473684212,3.1,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.6666666666666665,2.8181818181818183,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.6111111111111112,1.3695652173913044,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.546875,1.309090909090909,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.7777777777777777,2.9,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.3454545454545455,1.3061224489795917,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.6862745098039216,1.5,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
3.0,3.2222222222222223,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.3195876288659794,1.2650602409638554,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.5,2.4166666666666665,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.8717948717948718,2.0,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.353658536585366,1.28,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.652173913043478,3.0,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.7916666666666665,2.7333333333333334,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.2747252747252746,1.2098765432098766,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.5833333333333335,2.25,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.7761194029850746,1.4545454545454546,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.6470588235294117,1.4523809523809523,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.5588235294117645,2.1538461538461537,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
2.096774193548387,1.84,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.8823529411764706,2.6153846153846154,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.55,1.489795918367347,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.5416666666666667,1.394736842105263,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.28,1.3636363636363635,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.76,1.6428571428571428,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.6818181818181819,1.5714285714285714,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.3529411764705883,1.4444444444444444,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.2553191489361701,1.205128205128205,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.7083333333333333,1.4375,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.4333333333333333,1.4,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.3333333333333333,1.5,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.4583333333333333,1.6153846153846154,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
1.372093023255814,1.2857142857142858,dns_attack,dns_attack,0.8687419858450576,-0.19638627066065784,1.0
