pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
0.631578947368421,1.616729088639201,0.8333333333333334,dns_attack,dns,0.6129323658656977,-0.004783904334208611,1.0000000000000002
1.0285714285714285,3.59364161849711,1.0333333333333334,dns,dns_attack,0.604344360843591,0.0038041006878980488,0.9597701272366572
1.0,2.0046565774155995,1.0909090909090908,dns,dns,0.561188241805569,0.046960219725920016,0.7576084874390345
0.8,2.9853479853479854,0.9411764705882353,dns,dns,0.5513973037769836,0.056751157754505455,0.7117435641990217
0.9875,3.1731364610621577,1.0,dns,dns,0.5078582204661689,0.10029024106532014,0.507787956660614
0.9857142857142858,3.1681982734614316,1.0,dns,dns,0.5073610784778996,0.10078738305358947,0.5054591318774533
0.9846153846153847,3.1730221969265795,1.0,dns,dns,0.5058971321227902,0.10225132940869885,0.4986013837221124
0.9887640449438202,3.0796164139161464,1.0,dns,dns,0.49819670692373536,0.1099517546077537,0.46252931282972454
0.9863013698630136,2.8601522842639593,1.0,dns,dns,0.4901487716232103,0.11799968990827875,0.42482935663334165
0.9875,2.910534921747255,1.0,dns,dns,0.48902270743158927,0.11912575409989978,0.41955439242038906
0.9848484848484849,2.8958505083814234,1.0,dns,dns,0.48820229834079154,0.11994616319069751,0.41571124686426475
0.9852941176470589,2.9594739667203434,1.0,dns,dns,0.48311398016674245,0.1250344813647466,0.39187539765429436
0.9855072463768116,2.790084082342708,1.0,dns,dns,0.4827768522928268,0.12537160923866225,0.39029614712548244
0.9827586206896551,2.7879931389365353,1.0,dns,dns,0.4824199750349477,0.12572848649654134,0.38862438207182337
0.9629629629629629,3.281360737065911,1.0,dns,dns,0.47947003627031226,0.1286784252611768,0.3748056126538446
0.9090909090909091,1.2307692307692308,1.0,dns,dns,0.47941942871733395,0.1287290328141551,0.37456854532424466
0.9818181818181818,2.9263157894736844,1.0,dns,dns,0.47713416207140485,0.1310142994600842,0.36386338316383804
0.98,2.8532922603003468,1.0,dns,dns,0.47465525529763813,0.13349320623385091,0.3522511281821379
0.9782608695652174,2.826534816646065,1.0,dns,dns,0.4740146444583664,0.13413381707312266,0.3492502342040391
0.98,2.8822188449848025,1.0,dns,dns,0.47364963411754474,0.1344988274139443,0.347540370326368
0.9990990990990991,2.41034145944406,1.0,dns,dns,0.47321465919693056,0.13493380233455848,0.34550276256222356
0.9722222222222222,3.1451282051282052,1.0,dns,dns,0.4721086016727293,0.13603985985875977,0.3403215180993924
0.9666666666666667,3.1591796875,1.0,dns,dns,0.46942711834250456,0.1387213431889845,0.32776030825912383
0.9795918367346939,2.8019884009942007,1.0,dns,dns,0.46871335505971273,0.13943510647177632,0.32441673708328644
0.9473684210526315,1.1150537634408602,1.0,dns,dns,0.46773200954705935,0.1404164519844297,0.31981969679170574
0.9473684210526315,1.2862068965517242,1.0,dns,dns,0.46749727049482265,0.1406511910366664,0.3187200791063687
0.9,1.3024830699774266,1.0,dns,dns,0.46732380290013165,0.1408246586313574,0.31790748302089633
0.9767441860465116,2.8223234624145785,1.0,dns,dns,0.4658108822529758,0.14233757927851326,0.31082031842569147
0.967741935483871,3.120978120978121,1.0,dns,dns,0.46571004050304055,0.1424384210284485,0.3103479327250913
0.9743589743589743,3.0681431005110733,1.0,dns,dns,0.46455329830067965,0.1435951632308094,0.3049292596454667
0.9411764705882353,1.2160493827160495,1.0,dns,dns,0.4642712892884495,0.14387717224303953,0.30360820933739974
0.9761904761904762,2.873997168475696,1.0,dns,dns,0.46393337913195726,0.1442150823995318,0.3020252942638606
0.9791666666666666,2.7680288461538463,1.0,dns,dns,0.4629916749879616,0.14515678654352743,0.2976139510245239
0.9722222222222222,3.0605903676851374,1.0,dns,dns,0.4611162839280198,0.14703217760346926,0.28882882065620685
0.9759036144578314,2.893866299104066,1.0,dns,dns,0.4609400622241888,0.14720839930730023,0.28800332315067334
0.975,3.031496062992126,1.0,dns,dns,0.46026945709474515,0.1478790044367439,0.28486192314420866
0.9743589743589743,2.8556701030927836,1.0,dns,dns,0.4577743642899656,0.15037409724152345,0.27317384590035165
0.9682539682539683,2.827067669172932,1.0,dns,dns,0.45531673887321894,0.1528317226582701,0.2616612818576931
0.9666666666666667,2.8272564255827852,1.0,dns,dns,0.4545832756961747,0.15356518583531437,0.2582254279878906
0.9746835443037974,3.0074825006034276,1.0,dns,dns,0.4545247956074654,0.15362366592402366,0.25795148234837284
0.9777777777777777,2.7324192835028747,1.0,dns,dns,0.45349261292949505,0.154655848601994,0.25311629912521627
0.9761904761904762,2.6005873715124816,1.0,dns,dns,0.4526889376522303,0.15545952387925877,0.24935154187784891
0.9696969696969697,2.9167643610785463,1.0,dns,dns,0.4511589320641422,0.15698952946734684,0.24218434414362
